관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자,제공기관코드,제공기관명,
47770-00025,산림생태 문화공원,근린공원,경상북도 영덕군 영덕읍 해맞이길 254-70,경상북도 영덕군 영덕읍 창포리 산29,36.4201356,129.4194857,1032000,,어린이놀이터,"주차장, 매점, 화장실","야외공연장,체험장,전시장, 국립영덕청소년해양환경체험센터",수변공간,2010-05-24,경상북도 영덕군청,054-730-7023,2018-08-28,5180000,경상북도 영덕군,
47770-00026,소공원 강1 (오포지구),소공원,경상북도 영덕군 강구면 오포길 76,경상북도 영덕군 강구면 오포리 853,36.3620763,129.3767337,1000,,,정자,,,2012-02-27,경상북도 영덕군청,054-730-6467,2018-08-28,5180000,경상북도 영덕군,
47770-00027,소공원 1 (제2농공단지),소공원,경상북도 영덕군 영덕읍 매령길 34-10,경상북도 영덕군 영덕읍 매정리 산120,36.4509721,129.4076599,2473,,,,,,2012-05-21,경상북도 영덕군청,054-730-6242,2018-08-28,5180000,경상북도 영덕군,
47770-00028,백석1공원 (백석지구),어린이공원,경상북도 영덕군 병곡면 흰돌로 153,경상북도 영덕군 병곡면 백석리 298-6,36.6173207,129.4119639,3247,,,,,,2012-06-14,경상북도 영덕군청,054-730-6467,2018-08-28,5180000,경상북도 영덕군,
47770-00029,백석2공원 (백석지구),소공원,경상북도 영덕군 병곡면 흰돌로 88,경상북도 영덕군 병곡면 백석리 727-2,36.6125712,129.4127668,847,,,,,,2012-06-14,경상북도 영덕군청,054-730-6467,2018-08-28,5180000,경상북도 영덕군,
47770-00030,백석3공원 (백석지구),소공원,경상북도 영덕군 병곡면 흰돌로 64-8,경상북도 영덕군 병곡면 백석리 472-1,36.6102829,129.4135342,1135,,,,,,2012-06-14,경상북도 영덕군청,054-730-6467,2018-08-28,5180000,경상북도 영덕군,
47770-00031,백석4공원 (백석지구),소공원,경상북도 영덕군 병곡면 흰돌로 34-9,경상북도 영덕군 병곡면 병곡리 1-3,36.6069013,129.4143003,800,,,,,,2012-06-14,경상북도 영덕군청,054-730-6467,2018-08-28,5180000,경상북도 영덕군,
47770-00032,소공원1(로하스농공단지),소공원,경상북도 영덕군 강구면 강영로 401,경상북도 영덕군 강구면 금호리 1354-5,36.3946508,129.3777097,2156,,,,,,2012-06-18,경상북도 영덕군청,054-730-6574,2018-08-28,5180000,경상북도 영덕군,
47770-00033,남석 어린이공원,어린이공원,경상북도 영덕군 영덕읍 남석1길 25,경상북도 영덕군 영덕읍 남석리 18-1,36.4093052,129.3686583,1910,,,"화장실,주차장",,,2012-11-29,경상북도 영덕군청,054-730-6467,2018-08-28,5180000,경상북도 영덕군,
47770-00034,대지1호공원,어린이공원,경상북도 영덕군 달산면 대지리 468-3,경상북도 영덕군 달산면 대지리 468-3,36.400241,129.301933,2014,,,,,,2014-02-13,경상북도 영덕군청,054-730-6465,2018-08-28,5180000,경상북도 영덕군,
47770-00035,부흥1호공원,소공원,경상북도 영덕군 남정면 장사리 2-1,경상북도 영덕군 남정면 장사리 2-1,36.289317,129.373741,2265,,,,,,2014-10-02,경상북도 영덕군청,054-730-6465,2018-08-28,5180000,경상북도 영덕군,
47770-00036,부흥2호공원,소공원,경상북도 영덕군 남정면 부흥리 96-1,경상북도 영덕군 남정면 부흥리 96-1,36.292119,129.377387,2116,,,,,,2014-10-02,경상북도 영덕군청,054-730-6465,2018-08-28,5180000,경상북도 영덕군,
47770-00037,부흥3호공원,소공원,경상북도 영덕군 남정면 부흥리 486,경상북도 영덕군 남정면 부흥리 486,36.290295,129.375214,293,,,,,,2014-10-02,경상북도 영덕군청,054-730-6465,2018-08-28,5180000,경상북도 영덕군,
47820-00001,낙대폭포공원,근린공원,,경상북도 청도군 화양읍 범곡리 산120,35.6347513,128.7255042,576000,,,"탈의실, 화장실",,,1971-10-28,경상북도 청도군청,054-370-6256,2018-07-31,5190000,경상북도 청도군,
47820-00002,덕절산 생태공원,근린공원,,경상북도 청도군 화양읍 소라리 산47,35.6561539,128.7409951,127000,배드민턴장,미끄럼틀,"화장실, 정자",,전망쉼터 등,1971-10-28,경상북도 청도군청,054-370-6256,2018-07-31,5190000,경상북도 청도군,
47820-00003,유호공원,근린공원,,경상북도 청도군 청도읍 유호리 686,35.5751924,128.7718886,99800,"레일바이크, 이색자전거길",,"주차장,화장실",,관광테마체험시설 등,2013-06-24,경상북도 청도군청,054-370-6256,2018-07-31,5190000,경상북도 청도군,
47820-00004,바르게살기공원,어린이공원,,경상북도 청도군 청도읍 고수리 494-4,35.6447068,128.740986,2700,,미끄럼틀,"정자, 벤치",,"분수대, 황소조형물 등",1985-12-07,경상북도 청도군청,054-370-6256,2018-07-31,5190000,경상북도 청도군,
47820-00005,고수제4공원,어린이공원,,경상북도 청도군 청도읍 고수리 831-85,35.6426209,128.7472682,1500,배드민턴장,미끄럼틀,정자,,,1985-12-07,경상북도 청도군청,054-370-6256,2018-07-31,5190000,경상북도 청도군,
47820-00006,장연공원,수변공원,경상북도 청도군 매전면 온장길 123,경상북도 청도군 매전면 호화리 752-95,35.6396658,128.8507465,19937,족구장,,"주차장,관리실 및 화장실",,습지체험장 등,2012-11-05,경상북도 청도군청,054-370-6256,2018-07-31,5190000,경상북도 청도군,
47820-00007,새마을동산,문화공원,,경상북도 청도군 운문면 방음리 651,35.7089581,128.9526466,7000,,,새마을정각,,박정희 대통령 혜림비 등 비석,2013-03-21,경상북도 청도군청,054-370-6256,2018-07-31,5190000,경상북도 청도군,
28140-00010,화수13공원,어린이공원,인천광역시 동구 송화로 42번길,인천광역시 동구 화평동 1-5번지,37.480399,126.633242,262,"트리플트위스트, 스텝사이클","조합놀이대, 모래놀이터",,,의자,1998-07-20,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00011,창영공원,어린이공원,인천광역시 동구 우각로 26,인천광역시 동구 창영동 21-15번지,37.470735,126.639082,1019.8,"허리돌리기, 마라톤운동, 몸통돌리기","조합놀이대, 흔들놀이",음수대,,"파고라, 의자, 앉음벽",1999-08-02,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00012,송림초교(주거)1호소공원,소공원,인천광역시 동구 화도진로 20,인천광역시 동구 송림동 257-29번지,37.475281,126.635193,420.3,,,,,,2008-04-21,인천광역시 동구청,032-770-6202,2018-02-17,3500000,인천광역시 동구,
28140-00013,송림초교(주거)2호소공원,소공원,인천광역시 동구 송림로 31,인천광역시 동구 송림동 209-9번지,37.474315,126.638496,1491.6,,,,,,2008-04-21,인천광역시 동구청,032-770-6202,2018-02-17,3500000,인천광역시 동구,
28140-00014,금송공원,어린이공원,인천광역시 동구 동산로 57번길,인천광역시 동구 송림동 72-45번지,37.472505,126.646787,91,,,,,,2008-05-06,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00015,서림구역소공원,소공원,인천광역시 동구 동산로 60,인천광역시 동구 송림동 97-28번지,37.473105,126.647313,779.8,,,,,,2008-11-24,인천광역시 동구청,032-770-6202,2018-02-17,3500000,인천광역시 동구,
28140-00016,샛골1호어린이공원,어린이공원,인천광역시 동구 금송로 7번길,인천광역시 동구 금곡동 67-12번지,37.470993,126.643328,1529,,,,,,2008-12-08,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00017,샛골2호어린이공원,어린이공원,인천광역시 동구 동산로 57번길,인천광역시 동구 송림동 72-15번지,37.472598,126.646894,2230,,,,,,2008-12-08,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00018,송림3구역1호공원,어린이공원,인천광역시 동구 샛골로 202-6,인천광역시 동구 송림동 32-198번지,37.480171,126.645911,1900,,,,,,2009-04-20,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00019,송림3구역2호공원,어린이공원,인천광역시 동구 송림로 157,인천광역시 동구 송림동 8-302번지,37.478717,126.6515428,3271,,,,,,2009-04-20,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00020,송림현대상가구역1호,어린이공원,인천광역시 동구 송림로 73-1,인천광역시 동구 송림동 56-7번지,37.475532,126.642884,1965.4,,,,,,2009-08-24,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00021,"송림1,2동1호공원",어린이공원,인천광역시 동구 샛골로 199,인천광역시 동구 송현동 12-37번지,37.480238,126.644863,7162,,,,,,2009-08-24,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00022,"송림1,2동2호공원",어린이공원,인천광역시 동구 솔빛로 73,인천광역시 동구 송림동 137-30번지,37.478167,126.6415241,2076,,,,,,2009-08-24,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00023,"송림1,2동3호공원",어린이공원,인천광역시 동구 안송로 5,인천광역시 동구 송림동 156-11번지,37.475726,126.6423243,4340,,,,,,2009-08-24,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00024,화수화평1호공원,어린이공원,인천광역시 동구 화수로 77-8,인천광역시 동구 화수동 35-38번지,37.484783,126.630281,2800,,,,,,2009-09-07,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00025,화수화평2호공원,어린이공원,인천광역시 동구 화수로 47,인천광역시 동구 화수동 39-9번지,37.483099,126.632295,2916,,,,,,2009-09-07,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00026,화수화평공원,근린공원,인천광역시 동구 화도진로 106,인천광역시 동구 화수동 159번지,37.482355,126.6289487,10626,,,,,,2009-09-07,인천광역시 동구청,032-770-6200,2018-02-17,3500000,인천광역시 동구,
28140-00027,우송어린이공원,어린이공원,인천광역시 동구 우각로 212-6,인천광역시 동구 창영동 116-92번지,37.469843,126.644711,5739.9,,,,,,2011-08-08,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00028,괭이부리소공원,소공원,인천광역시 동구 화도진로 186,인천광역시 동구 만석동 7-16번지,37.485564,126.623328,365.1,"전신하늘걷기, 다리쭉뻗치기",,,,의자,2013-03-04,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00029,만석소공원,소공원,인천광역시 동구 화도진로 186,인천광역시 동구 만석동 9-549번지,37.485205,126.624408,241.1,,,,,"원형의자, 파고라",2013-03-04,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00030,대헌구역(주거)소공원,소공원,인천광역시 동구 재능로 180,인천광역시 동구 송림동 37-103번지,37.475843,126.652565,1400,,,,,,2013-08-26,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00031,동인천재정비촉진지구1공원,어린이공원,인천광역시 동구 화도진로 5,인천광역시 동구 금곡동 6-4번지,37.473328,126.636055,1972,,,,,,2013-09-30,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00032,동인천재정비촉진지구2공원,어린이공원,인천광역시 동구 화도진로 7,인천광역시 동구 금곡동 1-24번지,37.473968,126.635405,1749,,,,,,2013-09-30,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00033,동인천재정비촉진지구3공원,어린이공원,인천광역시 동구 화도진로 21,인천광역시 동구 송현동 98-109번지,37.474569,126.634808,1642,,,,,,2013-09-30,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00034,동인천재정비촉진지구4공원,어린이공원,인천광역시 동구 화도진로 35,인천광역시 동구 송현동 98-246번지,37.475382,126.633869,2182,,,,,,2013-09-30,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00001,궁현공원,어린이공원,인천광역시 동구 금곡로 104번길,인천광역시 동구 송림6동 12-65,37.4808543,126.6501009,1354,"온몸역기내리기, 등허리지압기, 온몸역기올리기","조합놀이대, 하늘과 자연의 소리, 쇠똥구리원판, 캐릭터 전화놀이 벤치",음수대,,,1982-11-20,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00002,화도진공원,근린공원,인천광역시 동구 화도진로 114,인천광역시 동구 화수동 140-1번지,37.482105,126.6287902,20667,"온몸노젓기, 등허리지압기, 어깨근육풀기, 마라톤운동, 하체근육운동, 하늘걷기",,"주차장, 화장실, 음수대,공중전화","병영 11동, 유물전시관, 한미수교기념비, 아포전시장","관리사무실, 벽천분수, 앉음벽, 국기게양대",1986-09-29,인천광역시 동구청,032-770-6202,2018-02-17,3500000,인천광역시 동구,
28140-00003,"인천교공원(A,B블럭)",근린공원,인천광역시 동구 방축로 231,인천광역시 동구 송림동 318번지,37.477901,126.670058,94068.8,"축구장, 족구장겸농구장, 육상트랙","조합놀이대, 그네, 모래놀이터","주차장, 화장실, 음수대",어린이교통안전교육장,"어린이교통공원, 구민운동장, 관리사무실, 국기게양대",1986-09-29,인천광역시 동구청,032-770-6203,2018-02-17,3500000,인천광역시 동구,
28140-00004,돌산공원,어린이공원,인천광역시 동구 샛골로 230,인천광역시 동구 송현동 1-173번지,37.482371,126.642195,8111,"농구장, 다리말아올리기, 몸체말아올리기, 윗몸일으키기, 허리돌리기, 역기대, 의자겸팔굽혀펴기","조합놀이대, 모래놀이터,시소,그네,흔들놀이",음수대,,"파고라, 정자, 앉음벽, 의자, 평데크",1994-03-26,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00005,송현공원,근린공원,인천광역시 동구 솔빛로 51,인천광역시 동구 송현동 163번지,37.477194,126.639101,72663.6,"팔굽혀펴기, 허리돌리기, 배드민턴코드, 철봉, 인라인트랙, 자전거발전기","조합놀이대, 그네, 시소, 매달려건너기, 놀이집","주차장, 화장실, 음수대","달동네박물관, 숲속도서관","관리사무실, 분수, 인공폭포, 생태연못, 물놀이터 또랑",1994-11-07,인천광역시 동구청,032-770-6204,2018-02-17,3500000,인천광역시 동구,
28140-00006,수문통공원,어린이공원,인천광역시 동구 송현로 50,인천광역시 동구 송현동 60번지,37.480109,126.6370402,634,"복합형운동기구, 온몸노젓기","조합놀이대, 자가발전흔들놀이(고래, 호랑이)",음수대,,"조형파고라, 의자",1996-04-01,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00007,만석공원,어린이공원,인천광역시 동구 제물량로 341,인천광역시 동구 만석동 43-14번지,37.483217,126.619546,4404.4,"플웨이트, 스텝사이클, 크라임스템퍼","조합놀이대, 그네","화장실, 음수대",,"풋살경기장, 파고라, 의자, 연식의자",1996-12-05,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00008,화수3공원,어린이공원,인천광역시 동구 제물량로 433,인천광역시 동구 화수동 7-7번지,37.4854418,126.629366,483.1,,조합놀이대,,,"파고라, 앉음벽",1997-06-11,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
28140-00009,송림4공원,어린이공원,인천광역시 동구 봉수대로 8,인천광역시 동구 송림동 291-6번지,37.478715,126.653257,412.9,,야외무대,,,"조형파고라, 앉음벽",1998-07-20,인천광역시 동구청,032-770-6205,2018-02-17,3500000,인천광역시 동구,
31200-12201,두부곡어린이공원,어린이공원,울산광역시 북구 연암동 404-2,울산광역시 북구 연암동 404-2,35.5865071,129.3652591,1666,체육시설5,조합놀이대1(모래),"파고라1, 등의자4",,CCTV3,1997-07-15,울산광역시 북구청,052-241-7942,2018-07-25,3720000,울산광역시 북구,
31200-12202,잠실공원,어린이공원,울산광역시 북구 연암동 292,울산광역시 북구 연암동 292,35.5856101,129.3710631,2513,체육시설4,"조합놀이대1(모래), 그네1","파고라1, 등의자4, 평상2",,CCTV3,1997-07-15,울산광역시 북구청,052-241-7942,2018-07-25,3720000,울산광역시 북구,
